"","Q","Proj","Proj.Name","Date","Format","Engr.Est","Low.Bid","Var","Result","Bids","Loc","Qtr","LD","Lead","Typeology","Consumer.price.index","Employment.in.communications","Employment.in.construction","Employment.in.education.and.health","Employment.in.financial.and.business.services","Employment.in.financial.services","Employment.in.government","Employment.in.other.services","Employment.in.production.industries","Employment.in.professional.services","Employment.in.real.estate","Employment.in.retail","Employment.in.transport.services","Employment.in.wholesale","Output.in.communications","Output.in.construction","Output.in.financial.services","Output.in.government","Output.in.retail","Output.in.education.and.health","Output.in.financial.and.business.services","Output.in.other.services","Output.in.production.industries","Output.in.professional.services","Output.in.real.estate","Output.in.transport.services","Output.in.wholesale","Personal.disposable.income..nominal","Personal.disposable.income..real","Personal.income..nominal","Retail.sales..nominal","Retail.sales..real","Total.employment","Total.office.based.employment","Total.output","Total.population","permits","permits_1","cci","accuracy","decile"
"138","2017-Q4","EWR-154.235","Rehab CTA Entrance and Bridges N1, N2, N5, N6",2017-11-29,"Public",6600000,5189333,-0.213737424,"GOOD",7,"NJ",4,"Avi","S","Infra",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,1.27183975281602,"7"
"139","2017-Q4","EWR-154.263","Terminal B Satellite B2 Sterile Corridor Glass Door Replacement",2017-12-05,"Public",1530000,1189000,-0.222875817,"GOOD",3,"NJ",4,"Avi","A","Infra",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,1.28679562657696,"3"
"140","2017-Q4","JFK-144.023","AOA Light Circuit Replacement",2017-12-05,"Public",3.8e+07,28470000,-0.250789474,"GOOD",4,"NY",4,"Avi","E","Infra",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,1.33473832103969,"9"
"141","2017-Q4","TEB-144.056","Rehabilitation of Sewage Pumps",2017-12-14,"Other",979000,1168000,0.193054137,"FAIL",2,"NJ",4,"Avi","M","Infra",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,0.838184931506849,"3"
"142","2017-Q4","LGA-924.287","Airside Asphalt Paving Repairs via Work Order",2017-12-14,"Other",4872000,3997350,-0.179525862,"GOOD",5,"NY",4,"Avi","C","Paving",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,1.21880745994221,"7"
"143","2017-Q4","GWB-244.261","Rehab of Low Voltage Power Systems",2017-12-19,"Other",795000,353700,-0.55509434,"GOOD",8,"Both",4,"TB&T","E","Infra",270.1689,283.1364,374.5196,1823.77,2264.853,558.6141,1203.589,1277.84,335.2886,1502.668,203.5706,868.3185,356.8704,394.7577,39208.76,9847.187,56742.11,30482.68,17511.14,32419.76,177848.1,20668.63,15961.28,58854.73,62251.3,14020.08,22105.17,291005.3,272301,346039.9,80767.05,85794.74,9182.942,2264.853,378288.9,18389.37,40405,47713,10870,2.24766751484309,"1"
"144","2018-Q1","GWB-244.267","TME Hydrant and Water Main Rehabilitation",2018-01-08,"Other",8520000,6850075,-0.196000587,"GOOD",5,"NY",1,"TB&T","C","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.24378200238684,"8"
"145","2018-Q1","PAT-650","Tunnels E and F Infrastructure Repairs",2018-01-10,"Other",2e+08,108511400,-0.457443,"FAIL",5,"Both",1,"PATH","E","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.84312431689205,"10"
"146","2018-Q1","PAT-924.802","Fire Alarm System Upgrade",2018-01-18,"Other",26900000,24990000,-0.071003717,"GOOD",2,"Both",1,"PATH","E","Building",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.07643057222889,"9"
"147","2018-Q1","HH-634.514","Howland Hook Upgrade of Pavement Subgrade",2018-01-24,"Public",2.2e+07,19988889,-0.091414136,"GOOD",13,"NY",1,"Ports","G","Paving",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.1006114446881,"9"
"148","2018-Q1","LGA-774.264","Flood Protection at the West End Substation",2018-01-25,"Public",1700000,1555555,-0.084967647,"GOOD",9,"NY",1,"Avi","G","Building",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.0928575331634,"4"
"149","2018-Q1","GWB-244.265","Pedestrian Safety Fencing on NJ Approach Parapets",2018-02-07,"Other",1056000,619790,-0.413077652,"GOOD",6,"NJ",1,"TB&T","S","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.70380290098259,"1"
"150","2018-Q1","LGA-124.264","Rehab of Runway Decks Wearing Course (Epoxy Stage 3)",2018-02-08,"Other",10590000,9125000,-0.138338055,"FAIL",2,"NY",1,"Avi","C","Paving",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.16054794520548,"8"
"151","2018-Q1","JFK-184.010","Replace Control Tower Roofs, HVAC Equipment and Curtain Wall Repairs",2018-02-16,"Public",23100000,16848000,-0.270649351,"GOOD",6,"NY",1,"Avi","A","Building",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.37108262108262,"9"
"152","2018-Q1","EWR-924.231","Priority and Safety Repairs",2018-03-01,"Public",1273000,1050950,-0.174430479,"GOOD",6,"NJ",1,"Avi","S","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.21128502783196,"2"
"153","2018-Q1","PAT-784.172","Hoboken Station Elevator Flood Resiliency",2018-03-08,"Public",1600000,1948000,0.2175,"FAIL",2,"NJ",1,"PATH","A","Building",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,0.82135523613963,"5"
"154","2018-Q1","EWR-154.396","Bridge N64 and Hotel Road Widening",2018-03-09,"Public",10900000,10417536,-0.044262752,"GOOD",11,"NJ",1,"Avi","C","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.04631267892907,"8"
"155","2018-Q1","LT-924.175","Helix Guiderail Repair and Manhole Cover Relocation",2018-03-14,"Other",6e+05,749000,0.248333333,"FAIL",3,"NJ",1,"TB&T","C","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,0.801068090787717,"1"
"156","2018-Q1","AKO-284.049","Tollhouse Building Roof",2018-03-15,"Public",1150000,1253317,0.08984087,"GOOD",6,"NY",1,"TB&T","A","Building",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,0.917565149120294,"3"
"157","2018-Q1","LGA-124.261","Rehab of Pump House 1 Retaining Wall",2018-03-20,"Public",1440000,1928000,0.338888889,"FAIL",7,"NY",1,"Avi","S","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,0.746887966804979,"4"
"158","2018-Q1","AKO-284.051","Main Spain Pier and Fender Upgrades",2018-03-20,"Public",27125000,22964560,-0.153380276,"GOOD",10,"Both",1,"TB&T","S","Infra",271.7825,282.4339,379.1321,1840.169,2268.849,558.4974,1202.098,1280.997,335.2209,1506.175,204.1768,869.5783,358.4926,393.4221,40362.73,9931.334,54576.97,30318.54,18048.38,33094.83,175334.5,20502.41,16244.14,58414.44,62343.07,14037.9,22386.34,294159.4,273585.8,347790.2,81067.32,85498.45,9210.393,2268.849,378707.5,18386.76,33781,40405,10889,1.18116785168103,"9"
"159","2018-Q2","MFP-824.016","NY Marine Terminals Priority Repairs by Work Order",2018-04-03,"Public",9140000,4659626,-0.490194092,"GOOD",5,"NY",2,"Ports","S","Paving",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.96153081813862,"7"
"160","2018-Q2","TEB-144.046","Removal of Taxiway B and Construction of Taxiway V",2018-04-03,"Public",3441000,2993080,-0.130171462,"GOOD",3,"NJ",2,"Avi","C","Paving",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.14965186363211,"6"
"161","2018-Q2","PAT-774.169","Replace Elevators at Harrison Car Maintenance Facility",2018-04-05,"Public",1520000,856934,-0.436227632,"GOOD",4,"NJ",2,"PATH","M","Building",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.77376554087013,"2"
"162","2018-Q2","LT-924.121","Steel Repairs at 38th St Bridge and Concrete Repairs at NY Vent Bldg South",2018-05-01,"Other",960000,413834,-0.568922917,"FAIL",5,"NY",2,"TB&T","Z","Infra",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,2.31977072932625,"1"
"163","2018-Q2","MFP-924.650","NY Marine Terminals - Maintenance Dredging via Work Order",2018-05-10,"Public",4390000,4220000,-0.038724374,"GOOD",4,"NY",2,"Ports","Z","Infra",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.04028436018957,"7"
"164","2018-Q2","EWR-154.395","Bridges N61, 62, 63, At-Grade Roadways and Appurtenances",2018-05-30,"Public",153277500,118434757,-0.227318054,"FAIL",13,"NJ",2,"Avi","Z","Infra",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.2941935617768,"10"
"165","2018-Q2","PAT-024.099","Exchange Place Substation #4 Roof Replacement",2018-05-31,"Public",1567000,918315,-0.413966177,"GOOD",5,"NJ",2,"PATH","Z","Building",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.7063861528996,"2"
"166","2018-Q2","MFP-694.514","NY and NJ Marine Terminals - CCTV Upgrade and Expansion (Port Newark and Brooklyn)",2018-06-08,"Other",2770000,2542996,-0.081950903,"GOOD",6,"Both",2,"Ports","Z","Infra",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.08926636140993,"5"
"167","2018-Q2","PAT-774.170","Repl Exchange Place and Newport Escalators and Elevators",2018-06-13,"Public",38600000,35950000,-0.06865285,"GOOD",2,"NJ",2,"PATH","Z","Building",273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,1.07371349095967,"10"
"168","2018-Q3","EWR-154.308 bafo","Rehabilitation of Taxiway S",2018-07-06,"Other",3730000,4547000,0.219034853,"FAIL",3,"NJ",3,"Avi","Z","Paving",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.820321090829118,"7"
"169","2018-Q3","LGA-124.260","Rehab of Runway 4-22 and Associated Taxiways",2018-07-18,"Other",34796400,34483510,-0.008992022,"GOOD",2,"NY",3,"Avi","Z","Paving",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.00907361228599,"10"
"170","2018-Q3","HT-224.082","Repl Bulkhead Doors in Ventilation Buildings",2018-07-18,"Public",3570000,3861000,0.081512605,"GOOD",6,"Both",3,"TB&T","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.924630924630925,"6"
"171","2018-Q3","MFA-924.454","EWR and TEB - Asphalt Repairs via Work Order",2018-07-30,"Other",9350000,6855365,-0.266805882,"GOOD",3,"NJ",3,"Avi","Z","Paving",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.36389528493377,"8"
"172","2018-Q3","PN-654.562A","Bldg 267 Roof Collapse Repair",2018-08-02,"Other",1980000,2882170,0.455641414,"FAIL",6,"NJ",3,"Ports","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.686982377861125,"6"
"173","2018-Q3","GWB-244.049","Trans-Manhattan Expressway Median Barriers and Water Mains",2018-08-07,"Public",54744000,34776250,-0.364747735,"GOOD",4,"NY",3,"TB&T","Z","Infra",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.57417777937529,"10"
"174","2018-Q3","LT-924.183","South Tube Pavement Fine Milling",2018-08-14,"Other",1300000,695800,-0.464769231,"FAIL",2,"Both",3,"TB&T","Z","Paving",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.86835297499281,"1"
"175","2018-Q3","LT-944.096B","Replacement of Aboveground Storage Tanks",2018-08-28,"Public",2500000,2952000,0.1808,"FAIL",3,"NY",3,"TB&T","Z","Infra",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.846883468834688,"6"
"176","2018-Q3","SWF-164.032","Terminal Expansion - Federal Inspection Services Facility",2018-09-07,"Public",17920000,21068000,0.175669643,"FAIL",2,"NY",3,"Avi","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.85057907727359,"9"
"177","2018-Q3","PAT-784.162","Hoboken Flood Resiliency",2018-09-13,"Public",5960000,6956000,0.167114094,"FAIL",4,"NJ",3,"PATH","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.85681426106958,"8"
"178","2018-Q3","PAT-024.203","Redundant Fluid Cooler at PATH Train Control Center",2018-09-20,"Other",1700000,1560315,-0.082167647,"GOOD",2,"NJ",3,"PATH","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.08952358978796,"4"
"179","2018-Q3","GWB-244.204A","Rehab Center and Lemoine Avenue Bridges",2018-09-25,"Public",64356250,51485000,-0.2,"GOOD",8,"NJ",3,"TB&T","Z","Infra",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,1.25,"10"
"180","2018-Q3","EWR-154.348","Airtrain Station P4 Elev Shaft Glass Replacement",2018-09-25,"Other",760000,994150,0.308092105,"FAIL",3,"NJ",3,"Avi","Z","Building",274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,0.764472162148569,"2"
"181","2018-Q4","PAT-784.169","Exchange Place and Newport Head House Flood Protection",2018-10-03,"Public",21700000,15765000,-0.273502304,"GOOD",5,"NJ",4,"PATH","Z","Building",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.37646685696162,"9"
"182","2018-Q4","GWB-924.168","Rock Slope Priority Repairs",2018-10-09,"Public",1130000,1383700,0.224513274,"FAIL",4,"NJ",4,"TB&T","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,0.81665100816651,"3"
"183","2018-Q4","JFK-174.017","Replacement of 86 Pad Substation",2018-10-16,"Public",3800000,3781700,-0.004815789,"GOOD",8,"NY",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.00483909352937,"6"
